,title,description,originallink,link,pubDate
10,대한항공 9월 항공권 유류할증료 인하…유가 하락 반영,"유류할증료는 유가 상승에 따라 올해 3월 10단계에서 7·8월 22단계까지 오르며 최대 33만9천300원이... (코로나19) 방역 조치 완화로 국제선 탑승객이 늘어났지만, 좌석 공급이 부족해지면서 항공권 가격이 급등했다.",https://www.yna.co.kr/view/AKR20220816066600003?input=1195m,https://n.news.naver.com/mnews/article/001/0013377289?sid=101,"Tue, 16 Aug 2022 10:57:00 +0900"
11,국제유가 하락에 7월 수입물가 하락…소비자물가 영향은(종합),국제유가와 곡물가격 하락의 영향이 컸다. 지난달 월평균 두바이유 가격은 배럴당 103.1달러로 전월보다 8.9% 떨어졌다. 올해 1월 배럴당 83.5달러였던 두바이유 가격은 3월 110.9달러로 100달러선을 돌파했다. 이후 6월... ,https://view.asiae.co.kr/article/2022081210174131892,https://n.news.naver.com/mnews/article/277/0005131916?sid=101,"Fri, 12 Aug 2022 10:55:00 +0900"
12,유가 하락에 9월 항공료 저렴해진다,"3월 10단계, 4월 14단계, 5월 17단계, 6월 19단계, 7~8월 22단계 등으로 꾸준히 올랐다. 하지만 최근 국제유가... 이로 인해 항공권 가격이 급등했으나 최근 항공사들이 국제선 운항을 늘리고 있는 데다 유류할증료가... ",http://www.fnnews.com/news/202208161813432358,https://n.news.naver.com/mnews/article/014/0004884001?sid=101,"Tue, 16 Aug 2022 18:14:00 +0900"
13,고유가 덕에 사우디 아람코 2분기 순익 63조원 기록,가격 급등 때문이라고 보도했다. 이 기간 아람코의 순익은 484억달러(약 63조원)로 기대치였던 462억달러를... 지난 3월초 배럴당 130달러 이상으로 상승했며 고유가는 세계 물가 또한 크게 끌어올렸다. 아민 나세르... ,http://www.fnnews.com/news/202208151438319008,https://n.news.naver.com/mnews/article/014/0004883162?sid=101,"Mon, 15 Aug 2022 15:09:00 +0900"
14,"국제유가 가파른 하락세, 상반기 최대 실적 정유주의 향방은","하반기 들어 국제유가가 가파르게 떨어지고 있기 때문이다. 지난 3월 서부텍사스산원유(WTI)는 배럴당 130.... 뉴욕타임스는 ""국제유가 하락을 축하하기에는 너무 이르며 에너지 가격은 갑자기 급락할 수도, 쉽게 급등할... ",http://www.sporbiz.co.kr/news/articleView.html?idxno=628840,http://www.sporbiz.co.kr/news/articleView.html?idxno=628840,"Thu, 18 Aug 2022 08:34:00 +0900"
15,에너지값 급등에 신재생 의무화…부담 커지는 한전ㆍ발전公,이후 3월에는 1mt 당 400달러 수준으로 가파르게 급등했다가 4월에 250달러로 감소하더니 5월부터 현재까지 370∼420달러 수준을 유지하고 있다. 국제유가 가격도 서부텍사스산 원유(WTI)를 기준으로 지난 2월말 배럴당... ,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208171322029990582,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208171322029990582,"Thu, 18 Aug 2022 03:12:00 +0900"
16,고유가에 ‘석유 공룡’ 실적잔치…횡재세 논의 재점화 예고,국제 유가 급등은 러시아의 우크라이나 침공 여파다. 한국석유공사에 따르면 브렌트유는 러시아가 우크라이나를 침공한 직후인 지난 3월 8일 배럴당 127.98달러까지 솟구쳤다. 상반기 브렌트유의 평균 가격은... ,https://www.joongang.co.kr/article/25094502,https://n.news.naver.com/mnews/article/025/0003216814?sid=101,"Tue, 16 Aug 2022 00:02:00 +0900"
17,"고유가, 잭팟 터진 아람코…실적 잔치 석유 공룡 '횡재세' 압박",국제 유가 급등은 러시아의 우크라이나 침공 여파다. 미국 등 서방이 러시아산 원유 수입 금지 등으로... 한국석유공사에 따르면 브렌트유는 러시아가 우크라이나를 침공한 직후인 지난 3월 8일 배럴당 127.98달러까지... ,https://www.joongang.co.kr/article/25094434,https://n.news.naver.com/mnews/article/025/0003216746?sid=101,"Mon, 15 Aug 2022 17:49:00 +0900"
18,"7월 수입물가 석 달 만에 꺾였다…""국제유가 하락 영향""",이는 국제유가가 하락한 가운데 광산품과 석탄및석유제품 등이 내린 데 따른 것이다. 실제 지난달 월평균 두바이유 가격은 103.14달러로 6월(113.27달러)보다 8.9% 하락했다. 전년 동월 대비로는 41.4% 급등했다.... ,https://www.ajunews.com/view/20220812071751972,https://www.ajunews.com/view/20220812071751972,"Fri, 12 Aug 2022 07:28:00 +0900"
19,곡물값 심상찮더니… 밀가루 가공식품 원가 1년새 41% 급등,"올 3월(12.7%)부터 5개월째 두 자릿수 상승률을 보이고 있다. 이는 외환위기였던 1997년 12월∼1998년 11월 이후 처음이다. 교통비가 크게 오른 것은 우크라이나 사태로 경유와 휘발유 값이 1년 전보다 각각 47.0%, 25.5% 급등... ",https://www.donga.com/news/article/all/20220809/114885999/1,https://n.news.naver.com/mnews/article/020/0003444684?sid=101,"Wed, 10 Aug 2022 03:04:00 +0900"
20,"한은 ""당분간 6%대 물가 상승세 예상…국제유가 등 상방 위험 커""","국제유가의 경우 주요 산유국의 증산이 더딘 가운데 동절기가 다가올수록 러시아와 유럽 사이의 갈등 고조에 따른 에너지 가격 급등 가능성이 있다. 수요 측면에서도 외식, 여행·숙박 등 개인서비스물가 오름세가... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01784326632423384,https://n.news.naver.com/mnews/article/018/0005281960?sid=101,"Tue, 02 Aug 2022 09:34:00 +0900"
21,사상 최대 실적에도 주가는 -30%…유가 하락에 울고 싶은 S-Oil,러시아의 우크라이나 침공으로 국제유가가 급등하면서 지난 3월 16일 8만1500원이던 주가는 12만3000원까지 석달 동안 50.9%나 상승했다. 하지만 이후 한달 반 가량의 주가 하락으로 상승분의 대부분을 반납한 상황이... ,http://news.mk.co.kr/newsRead.php?no=687994&year=2022,https://n.news.naver.com/mnews/article/009/0005000415?sid=101,"Thu, 04 Aug 2022 16:05:00 +0900"
22,"'유가·원자재 상승 여파' 교통비, 5개월 연속 두자릿수 상승",교통비가 급등하고 있다. 사진=이태구 기자 최근 유가상승과 공급망 차질 등이 심화되면서 교통비가 5개월 연속 상승했다. 9일 통계청에 따르면 올 7월 교통비는 전년 동월 대비 15.3% 올랐다. 교통비 상승률은 3월... ,http://www.seoulwire.com/news/articleView.html?idxno=477187,http://www.seoulwire.com/news/articleView.html?idxno=477187,"Tue, 09 Aug 2022 09:32:00 +0900"
23,6개월 만에 최저치 된 국제유가… 지속 가능할까?,시장에서는 떨어진 유가가 잠재적 수요를 자극해 급등할 수 있다는 분석과 당분간 하락세가 지속될 수... 전쟁이 한창이던 3월 유가는 공급 차질 우려에 따라 한 때 배럴당 120달러 이상 거래되기도 했다. 이날 유가가... ,https://www.weeklytrade.co.kr/news/view.html?section=1&category=3&item=&no=82507,https://www.weeklytrade.co.kr/news/view.html?section=1&category=3&item=&no=82507,"Tue, 16 Aug 2022 10:04:00 +0900"
24,"광양, 유가급등에 어려운 농업인 '면세유 구입비' 단가 지원","이상 급등한 데 따른 것으로, 사용량이 많은 농업용 경유 가격은 올해 1월 1ℓ당 가격이 961원이었으나 최근 1500원대를 넘어선 상황이다.올해 3~6월 사용한 농업용 면세유에 대해 1~3월 유가 상승분의 50％인 1ℓ당... ",https://www.asiatoday.co.kr/view.php?key=20220808010003827,https://www.asiatoday.co.kr/view.php?key=20220808010003827,"Mon, 08 Aug 2022 09:02:00 +0900"
25,14년만에 4개월 연속 무역적자…고유가 쇼크 '여전’,역대급 수출액을 기록하고도 무역수지 적자를 보인 것은 ‘고유가 쇼크’가 악영향을 미친 것으로... 해상운임 급등 등의 거래비용 상승은 증가세를 추가로 견인할 것”이라고 분석했다. 상황이 이렇자 정부는 이달... ,http://www.edaily.co.kr/news/newspath.asp?newsid=02273046632423056,https://n.news.naver.com/mnews/article/018/0005281232?sid=101,"Mon, 01 Aug 2022 11:00:00 +0900"
26,“1년새 33% 급등” 지역 레미콘·건설업계 반발,"올 3월 18% 인상에 이어 다음 달 또다시 인상이 예고됐다. 시멘트업계는 1년2개월 사이 3차례나 이뤄지는 공급단가 인상의 주요 원인으로 우크라이나 사태 장기화, 유연탄 및 원자재 가격 폭등, 유가 급등 등을 지목했다.... ",http://www.kwnews.co.kr/page/view/2022073119450213912,https://n.news.naver.com/mnews/article/087/0000914876?sid=102,"Mon, 01 Aug 2022 00:02:00 +0900"
27,우크라 곡물 수출재개·유가 하락… 인플레 우려 잦아들까,전쟁으로 막혔던 우크라이나 곡물 수출이 재개되고 국제유가가 러시아의 침공 이전 수준으로 하락하면서... 또한 전쟁 직후 지난 3월 고점(123.7달러) 대비로는 30% 가까이 하락한 것이다. 글로벌 인플레이션 급등을... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03568646632425352,https://n.news.naver.com/mnews/article/018/0005286988?sid=101,"Mon, 08 Aug 2022 17:36:00 +0900"
28,펠로시 대만 방문하자 국내 제과·수산 종목주 급등 [증시이슈],일제히 급등했다. 크라운제과는 이날 1만1150원에 거래를 마쳤다. 유가증권시장(코스피)에서 가격 제한선인... 동원수산 주가는 앞서 지난 3월 25일에도 러시아산 수산물 수급이 차질이 발생할 우려가 커지자... ,https://economist.co.kr/2022/08/03/stock/stockNormal/20220803191156177.html,https://n.news.naver.com/mnews/article/243/0000029464?sid=101,"Wed, 03 Aug 2022 19:12:00 +0900"
29,내리막 탄 유가…경기 둔화 우려에 원유 상품 수익률 ‘저조’,1일(현지 시각) 서부텍사스산원유(WTI)와 북해산 브렌트유 등 국제 유가는 최근 6개월 만에 가장 낮은 수준까지 떨어지는 등 약세가 이어지고 있다. 연초 이후 우크라이나 사태 등으로 원유 가격이 급등하며... ,https://biz.chosun.com/stock/market_trend/2022/08/02/I4YNGRTY7RC4PH5WHVXXAZBDHI/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000831623?sid=101,"Tue, 02 Aug 2022 16:40:00 +0900"
30,국제 곡물가격 하락세에도 국내 식용유 일부 품목 급등 속사정,"하지만 최근 일부 품목들을 중심으로 식용유 판매가격이 급등하면서 소비자들의 체감 물가와 괴리 양상이... 가능성, 유가 하락 등이 복합 작용하면서 국제 곡물 가격은 6월 이후 안정 양상을 보이고 있다”며... ",http://www.bizhankook.com/article/24234,http://www.bizhankook.com/article/24234,"Thu, 11 Aug 2022 08:44:00 +0900"
31,"美 증시, 7월 인플레 호재에 급등 비관론 베팅한 투자자, 달러와 곱버스 악몽...","7%대 급등 - 공매도와 인버스 투자자, 투자 손실액 눈덩이 - 연초 상저하고(증시), 상고하저(환율) 전망 유지 - 킹달러에 베팅한 투자자, 2020년 3월 악몽 경계 지금까지 도움말씀에 한국경제신문, 한 상 춘... ",https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202208110021&t=NNv,https://n.news.naver.com/mnews/article/215/0001047925?sid=101,"Thu, 11 Aug 2022 08:41:00 +0900"
32,[R의 공포] 연말까지 국제 유가·원자재價 '롤러코스터 장세',미국과 서방의 제재에 러시아 원유가 시장에서 퇴출되면서 국제 유가 기준물인 브렌트유는 지난 3월 139달러까지 치솟았고 세계 밀밭인 우크라이나의 흑해 수출길이 차단되면서 주요 곡물 가격은 급등했다. 러시아... ,http://www.newspim.com/news/view/20220805000244,http://www.newspim.com/news/view/20220805000244,"Mon, 08 Aug 2022 09:53:00 +0900"
33,7월 소비자물가 상승률 6.3% 급등...23년 8개월만에 최고,"소비자물가 상승률은 지난해 10월 3%대에 진입한 뒤 올해 3월(4.1%)과 4월(4.8%)에 4%대에 올라선 후 지난... 어운선 통계청 경제동향통계심의관은 그는 ""물가의 높은 상승세는 국제유가 급등 등 대외적 요인에... ",http://www.delighti.co.kr/news/articleView.html?idxno=38449,http://www.delighti.co.kr/news/articleView.html?idxno=38449,"Tue, 02 Aug 2022 18:26:00 +0900"
34,국제유가 배럴당 90달러 돌파 뉴욕증시 암호화폐 휘청,"국제유가 급등소식에 뉴욕증시 암호화폐가 혼조양상이다. 미국 이란 핵합의 결렬설이 나돌고 있다. 19일... 불안이 유가 하락을 이끌고 있다고 본다""고 밝혔다. 지난 3월 러시아의 우크라이나 침공 후 공급 차질... ",http://www.g-enews.com/ko-kr/news/article/news_all/2022081904575857594a01bf698f_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2022081904575857594a01bf698f_1/article.html,"Fri, 19 Aug 2022 05:04:00 +0900"
35,"""23년 8개월 만에 이런 물가 처음""...7월 소비자물가 상승률 6.3% ‘급등’",유가 하락 영향으로 석유류 등의 상승 폭이 둔화했으나 외식 등 개인 서비스와 농·축·수산물 가격 상승... 3% 급등했다. 이는 1998년 11월(6.8%) 이후 가장 높은 상승률이다. 소비자물가는 지난 6월에도 6.0% 올라 23년... ,https://www.ekn.kr/web/view.php?key=20220802010000259,https://www.ekn.kr/web/view.php?key=20220802010000259,"Tue, 02 Aug 2022 08:12:00 +0900"
36,"미, 유가 안정 위해 전략비축유 2천만 배럴 추가 방출키로","미 행정부는 러시아의 우크라이나 침공으로 촉발된 유가 급등을 안정화하기 위한 계획의 일환이자... 뒤인 3월 말 6개월간 하루 100만 배럴씩, 총 1억8천만 배럴의 전략비축유를 역대 최대 규모로 방출하겠다고... ",https://news.kbs.co.kr/news/view.do?ncd=5519168&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011309889?sid=104,"Wed, 27 Jul 2022 12:45:00 +0900"
37,국내 7월 소비자물가 6.3% '급등'…배추 72.7%·오이 73.0% 폭등해 '금값',"지난해 10월 3%대에 진입한 소비자물가 상승률은 올해 3월(4.1%)과 4월(4.8%)에 4%대에 올라선 뒤 지난 5월과... 그는 ""물가의 높은 상승세는 국제유가 급등 등 대외적 요인에 기인한 측면이 많지만 최근 들어 이런... ",https://www.news2day.co.kr/article/20220802500128,https://www.news2day.co.kr/article/20220802500128,"Tue, 02 Aug 2022 11:22:00 +0900"
38,"[마켓PRO]""유가100불미만+소비 견조땐 강한 랠리 펼쳐질수도""","시장에서는 벌써 내년 기준금리 인하 가능성도 일부 반영하고 있는데, 2020년 3월 같이 제로금리와 양적완화를... 물론 하락론자들의 주장대로 만약 다시 유가와 가스가 급등하여 인플레가 피크아웃하는 모습을 보이지... ",https://www.hankyung.com/finance/article/202208021612i,https://n.news.naver.com/mnews/article/015/0004732367?sid=101,"Wed, 03 Aug 2022 14:02:00 +0900"
39,"농자재·유가 상승에 농가 부담 가중...경남도, 농업 지원 강화","주요 농자재 중 비료의 경우 전년 동기 대비 91.3%가 올랐고, 면세유는 올해 3월 러-우 사태 이후 급격한 가격... 경남이 주산지인 마늘과 양파는 매년 가격 급등락이 반복되는 수급관리 품목이다. 이에... ",https://www.cnbnews.com/news/article.html?no=558552,https://www.cnbnews.com/news/article.html?no=558552,"Wed, 03 Aug 2022 17:54:00 +0900"
40,"[마감] '인플레이션 감축 법안' 기대 두산퓨얼셀 등 급등...바른전자, 거래재...",두산퓨얼셀1우는 상한가로 치솟았고 두산퓨얼셀2우B(24.28%)도 급등했다. 미 상원이 지난 7일(이하... 또 2019년 8월 반기 재무제표에 대한 감사의견 '의견거절'로 상장폐지 사유가 발생한 데 이어 올해 3월 또다시... ,https://www.asiatime.co.kr/article/20220811500378,https://www.asiatime.co.kr/article/20220811500378,"Thu, 11 Aug 2022 20:00:00 +0900"
41,'R의 공포'에 국제유가 6개월래 최저로…'연말 80달러' 전망도,오는 25일 금융통화위원회를 앞둔 한국은행 입장에선 유가 급등에 따른 인플레이션(물가 상승) 부담을... 올해 유가가 가장 비쌌던 3월 8일(배럴당 123.7달러)보다 32% 떨어졌다. 이날 영국 런던 국제선물거래소에서... ,https://www.joongang.co.kr/article/25091544,https://n.news.naver.com/mnews/article/025/0003214037?sid=101,"Tue, 02 Aug 2022 17:09:00 +0900"
42,"유류값 급등에 농민 ""죽을 맛""...지자체 자체적 지원 팔걷어","사진=연합뉴스  비료값, 사룟값 급등과 함께 유류값 등 에너지 비용이 치솟으면서 영농비 부담에 농민들이... 전남도는 앞서 올 3월부터 6월까지 사용한 농업용 면세유에 대해 1월부터 3월까지 유가 상승분의 50%인... ",http://www.thekpm.com/news/articleView.html?idxno=131657,http://www.thekpm.com/news/articleView.html?idxno=131657,"Wed, 10 Aug 2022 08:04:00 +0900"
43,두달 연속 6%대 '고물가'…전기·가스·수도요금·채소류 '급등'(종합),2% 상승률을 기록한 뒤 5개월 연속 3%대 상승률을 보이다가 올해 3월에는 4.1% 상승한 바 있다. 이후 4월에는... 최근 국제유가 급등세가 완화하면서 지난달보다 상승률이 소폭 둔화했지만 여전히 큰 폭의 상승률이다.... ,http://www.newstomato.com/ReadNews.aspx?no=1138516&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1138516&inflow=N,"Tue, 02 Aug 2022 10:20:00 +0900"
44,'고유가·고물가·집중호우' 소비심리 위축 삼중고…경기침체의 늪,"고유가 지속, 수요측 물가압력 증대 등으로 당분간 6%를 상회하는 오름세를 이어갈 것""이라고 예상했다. 실제 물가의 기조적 흐름을 보여주는 근원물가(농산물 및 석유류 제외 지수)는 4.5% 올라 2009년 3월(4.5%) 이후 가장... ",https://www.asiatime.co.kr/article/20220809500233,https://www.asiatime.co.kr/article/20220809500233,"Tue, 09 Aug 2022 13:52:00 +0900"
45,"OPEC+, 증산량 크게 낮췄지만 국제유가는 곤두박질...배럴당 90달러대로 급락",OPEC+는 러시아의 우크라이나 침공 이후 이어진 국제유가 급등에 따른 서방의 추가 증산 요구에도 완만한 증산 속도를 유지해왔다. 바이든 대통령뿐만 아니라 보리스 존슨 영국 총리도 3월 사우디를 방문해 실세... ,https://www.socialvalue.kr/news/view/1065554389586053,https://www.socialvalue.kr/news/view/1065554389586053,"Thu, 04 Aug 2022 04:32:00 +0900"
46,"美, 2천만배럴 전략비축유 추가 방출한다…""유가 안정돼야""","로이터 통신은 현지 시간으로 어제(26일) 미국 행정부가 러시아의 우크라이나 침공에 따른 유가 급등을... 뒤인 3월 말에는 6개월 동안 하루 100만 배럴씩, 모두 1억 8천만 배럴의 전략비축유를 최대 규모로 방출하겠다고... ",https://biz.sbs.co.kr/article_hub/20000073702?division=NAVER,https://n.news.naver.com/mnews/article/374/0000296484?sid=104,"Wed, 27 Jul 2022 18:00:00 +0900"
47,세계는 지금 ‘이것’ 확보전…최근 몸값 급등한 ‘미래의 광물’ [이슈+],"지난 3월31일 이같이 말하며 ‘미래의 광물’을 확보해야 한다고 강조했다. 백악관은 이날 전기 배터리... 20세기 역사는 석유가 지배했지만, 21세기는 에너지전환을 위한 광물이 만들어낼 것이다”라고 설명했다.... ",http://www.segye.com/content/html/2022/07/26/20220726519534.html?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003719210?sid=104,"Tue, 26 Jul 2022 23:02:00 +0900"
48,"HD현대, 영업익 569.5% 급등…정유·건설기계 호조, 조선은 적자","HD현대는 인플레이션과 금리 인상, 러시아-우크라이나 전쟁 장기화 등 악재 속에서도 유가 상승에 따른 정유 부문의 호재로 영업이익이 크게 증가했다고 설명했다. 지난 3월 연결 편입된 조선 중간 지주사... ",http://www.segye.com/content/html/2022/07/29/20220729515838.html?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003720397?sid=101,"Sat, 30 Jul 2022 01:04:00 +0900"
49,"고유가 시대, 마이크로 모빌리티 시장에 관심 집중",관심 급등은 충분히 납득할 만하다고 보도했다. 마이크로 모빌리티의 또 다른 장점은 환경친화적... 하지만 2022년 3월을 전후 가파르게 상승한 유가의 영향으로 미국 내 마이크로 모빌리티 기기 제조사 및... ,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=195809,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=195809,"Wed, 03 Aug 2022 14:22:00 +0900"
50,천장 뚫렸던 원자재 가격 뚝'↓'…국제유가도 주춤,"최근 다시 2만달러대로 반등했지만, 지난 3월 4만8410달러와 비교하면 절반을 밑도는 수준에 머물러 있다. 니켈 가격은 러시아의 우크라이나 침공 사태 이후 러시아산 니켈 공급이 중단되면서 급등했으나, 세계... ",https://view.asiae.co.kr/article/2022072114393036589,https://n.news.naver.com/mnews/article/277/0005121304?sid=101,"Thu, 21 Jul 2022 14:39:00 +0900"
51,"美, 유가 안정위해 전략비축유 2천만 배럴 추가 방출키로","미 행정부는 러시아의 우크라이나 침공으로 촉발된 유가 급등을 안정화하기 위한 계획의 일환이자,코로나19... 뒤인 3월 말 6개월간 하루 100만 배럴씩, 총 1억8천만 배럴의 전략비축유를 역대 최대 규모로 방출하겠다고... ",https://www.radiokorea.com/news/article.php?uid=393480,https://www.radiokorea.com/news/article.php?uid=393480,"Wed, 27 Jul 2022 15:36:00 +0900"
52,"美, 유가 안정위해 전략비축유 2천만 배럴 추가 방출","미 행정부는 러시아의 우크라이나 침공으로 촉발된 유가 급등을 안정화하기 위한 계획의 일환이자 신종... 뒤인 3월 말 6개월간 하루 100만 배럴씩, 총 1억8000만 배럴의 전략비축유를 역대 최대 규모로 방출하겠다고... ",http://www.opinionnews.co.kr/news/articleView.html?idxno=71039,http://www.opinionnews.co.kr/news/articleView.html?idxno=71039,"Wed, 27 Jul 2022 13:06:00 +0900"
53,유가 상승에 美 '기름도둑' 속출…원격 장치 조작하는 '수법',유가가 급격히 치솟은 미국에서 '기름 도둑'이 속출하고 있다. 18일(현지시간) 미국 NBC 방송은 주유소에서... 보도에 따르면 지난 3월 미국에서 기름값이 급등한 이후 전국적으로 최고 22명의 '기름 도둑'이 경찰에 붙잡혔다.... ,https://www.hankyung.com/international/article/2022071914627,https://n.news.naver.com/mnews/article/015/0004726292?sid=104,"Tue, 19 Jul 2022 22:32:00 +0900"
54,[3고시대가 온다] 고유가 시대 정유기업 수혜 언제까지? 탈정유로 미래 준비 ...,국제유가가 3월 초 130달러를 넘어선 뒤 다시 100달러 안팎으로 하락한 이유 역시 글로벌 금리인상에 따른... 정유4사는 상반기 국제유가 상승과 이에 따른 정제마진 급등에 역대급 실적을 거뒀다. 그러나 국제유가의 높은... ,https://www.businesspost.co.kr/BP?command=article_view&num=288808,https://www.businesspost.co.kr/BP?command=article_view&num=288808,"Wed, 03 Aug 2022 08:56:00 +0900"
55,고유가에 무역수지 4개월 연속 마이너스… 외환위기 이후 14년만에 최장,"석유제품은 배럴당 100달러 이상인 고유가 지속 영향으로 높은 수준의 단가와 그에 따른 높은 가동률이 이어지면서 역대 최고실적이다. 올해 3월 이후 5개월 연속 50억달러를 상회하고 있으며, 동 기간 역대 월 기준 1~3위... ",http://www.metroseoul.co.kr/article/20220801500404,http://www.metroseoul.co.kr/article/20220801500404,"Mon, 01 Aug 2022 15:24:00 +0900"
