,title,description,originallink,link,pubDate
10,중국 성장둔화 우려 등 영향…유가 하락까지,중국의 성장 둔화 우려로 국제 유가가 하락하고 환율이 상승하면서 우리 경제에도 영향을 미치고 있습니다. 이동민 기자입니다. 【기자】 중국의 7월 산업생산은 지난해보다 3.8% 증가했지만 전문가 전망치 4.3%를... ,http://www.obsnews.co.kr/news/articleView.html?idxno=1363203,http://www.obsnews.co.kr/news/articleView.html?idxno=1363203,"Tue, 16 Aug 2022 20:44:00 +0900"
11,중국 성장 둔화 우려 등 영향…유가 하락까지,중국의 성장 둔화 우려로 국제 유가가 하락하고 환율이 상승하면서 우리 경제에도 영향을 미치고 있습니다. 이동민 기자입니다. 【기자】 중국의 7월 산업생산은 지난해보다 3.8% 증가했지만 전문가 전망치 4.3%를... ,http://www.obsnews.co.kr/news/articleView.html?idxno=1363178,http://www.obsnews.co.kr/news/articleView.html?idxno=1363178,"Tue, 16 Aug 2022 20:16:00 +0900"
12,[위클리오늘] 7월 수입물가 하락 전환…'물가 하락' 신호탄?,"사진=뉴시스 7월 수입물가가 3개월 만에 하락 전환하면서 물가 하락에 대한 기대감도 높아졌다.... 이달 초 주원 현대경제연구원 연구실장은 ""물가가 높았던 주된 원인 중 하나가 유가 때문이었는데 유가가 하락하면... ",http://www.weeklytoday.com/news/articleView.html?idxno=514889,http://www.weeklytoday.com/news/articleView.html?idxno=514889,"Fri, 12 Aug 2022 18:12:00 +0900"
13,[국제유가] 美 원유재고 증가 추정 등에 9일 유가 하락,사용료를 7월28일 돌려줬다고 주장했다. 이 소식이 전해지면서 북해산 Brent유는 장 중 배럴당 98.27달러까지 상승했으나 공급 중단 원인이 우크라이나에서 비롯된 것으로 확인되면서 재차 하락했다. 한편 독일... ,http://www.todayenergy.kr/news/articleView.html?idxno=251169,http://www.todayenergy.kr/news/articleView.html?idxno=251169,"Wed, 10 Aug 2022 10:14:00 +0900"
14,국제유가·곡물가격 하락에...물가 꺾이나,"주원 현대경제연구원 연구실장은 ""물가가 높았던 주된 원인 중 하나가 유가 때문이었는데 유가가 하락하면... 있다""며 ""물가가 7월이나 8월에 정점을 보이다가 가을이나 연말쯤 상승세가 꺾일 것으로 예상한다""고... ",http://www.newsis.com/view/?id=NISX20220805_0001969268&cID=15001&pID=15000,https://n.news.naver.com/mnews/article/003/0011348015?sid=101,"Sat, 06 Aug 2022 10:00:00 +0900"
15,휴가철에도 줄어든 美 기름 수요…국제유가 5개월새 27% '뚝',국제 유가 하락 원인을 이렇게 분석했다. 그는 “미국 휘발유 가격이 갤런(약 3.8L)당 5달러를 넘어서자... 7월엔 하루 수요량이 8700만 배럴로 준 데 이어 휴가철이 몰려 있는 이달 초엔 8590만 배럴까지 떨어졌다. 원유... ,https://www.hankyung.com/international/article/2022080480161,https://n.news.naver.com/mnews/article/015/0004733077?sid=104,"Thu, 04 Aug 2022 17:42:00 +0900"
16,"유가하락, 여행객 증가에도 항공사 주가는 '우울'",7월 국제선 여객은 전년대비 532% 증가한 185만명으로 집계됐다. 전월대비 44% 증가한 수치다. 국내선 여객도 전년대비 8% 증가한 것으로 나타났다. 국제 유가도 서부텍사스산원유(WTI) 기준 배럴당 90달러까지 하락해... ,https://www.hankyung.com/finance/article/202208090579i,https://n.news.naver.com/mnews/article/015/0004734740?sid=101,"Tue, 09 Aug 2022 16:51:00 +0900"
17,"러-우전쟁 이전 수준으로 돌아간 국제유가, 기름값·인플레 잡을까","불과 한달전(7월4일)까지 110달러 수준을 보이던 유가는 올해 하반기 글로벌 경기 위축 우려에 따라 하락세... 올해 산업계와 가계를 뒤흔든 원자재 가격 상승, 인플레이션의 주요 원인이 됐던 것이 유가다. 유가... ",https://view.asiae.co.kr/article/2022080409591099130,https://n.news.naver.com/mnews/article/277/0005127920?sid=101,"Thu, 04 Aug 2022 11:18:00 +0900"
18,"골드만삭스 올해 국제유가 130달러로 상승 전망, 미국 인플레이션에 변수",유가 상승은 7월 들어 다소 완화한 흐름을 나타낸 미국 소비자물가지수(CPI) 상승률을 다시 높여 인플레이션... 점도 원인으로 작용했다고 분석했다. 하지만 유가 하락세가 장기간 이어지기 어려울 것이라는 전망이... ,https://www.businesspost.co.kr/BP?command=article_view&num=289793,https://www.businesspost.co.kr/BP?command=article_view&num=289793,"Fri, 12 Aug 2022 12:04:00 +0900"
19,"미국·중국·유럽 제조업 경기 일제히 하락세, 침체 우려로 국제유가 반년 사...",1에서 7월 49.8로 하락해 2020년 6월 이후 처음으로 50을 밑돌았다. 세계 주요국의 제조업 PMI가 일제히 악화된 것으로 발표되자 경기 둔화 우려가 부각되며 국제 유가가 하락했다. 1일(현지 시각) 뉴욕상업거래소에서... ,https://www.chosun.com/economy/economy_general/2022/08/02/NWQFAWWZTVD35BEA6M7EKZB3PY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003707516?sid=101,"Tue, 02 Aug 2022 11:39:00 +0900"
20,국제유가 배럴당 90달러 돌파 뉴욕증시 암호화폐 휘청,콘퍼런스보드가 발표한 7월 미국의 경기선행지수는 전월보다 0.4% 하락한 116.6을 기록해 5개월 연속... 이와관련 석유수출국기구(OPEC) 사무총장은 최근 국제유가 하락의 원인을 과도한 시장 우려로 꼽았다. 하이탐... ,http://www.g-enews.com/ko-kr/news/article/news_all/2022081904575857594a01bf698f_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2022081904575857594a01bf698f_1/article.html,"Fri, 19 Aug 2022 05:04:00 +0900"
21,미국산 국제 유가 90달러 붕괴…비싼 휘발유 값에 수요 무너져,유가 하락의 주요 원인 중 하나는 휘발유 수요 감소다. 스탠다드 차터드에 따르면 지난 7월 휘발유 수요는 코로나 팬데믹으로 전세계 교통량이 급감했던 2020년 7월보다는 높았지만 1997년 이후 어느 해의 7월... ,http://news.mt.co.kr/mtview.php?no=2022080508081137211,https://n.news.naver.com/mnews/article/008/0004779439?sid=101,"Fri, 05 Aug 2022 08:17:00 +0900"
22,[굿모닝경제] '침체 우려' 유가 90달러 아래로...서울 집값 10주째 하락,"이러다 보니까 100달러를 훌쩍 뛰어넘던 국제유가가 급락한 원인이 뭐냐. 바로 경기침체 공포에 따른 수요... 이처럼 위험자산, 특히나 국제유가 하락이 마냥 좋냐. 말씀하셨던 것처럼 경기침체가 아닌 단순 수요 감소라면... ",https://www.ytn.co.kr/_ln/0102_202208050728310653,https://n.news.naver.com/mnews/article/052/0001772895?sid=101,"Fri, 05 Aug 2022 07:28:00 +0900"
23,"[굿모닝경제] 7월 소비자물가 7.3%↑...""9월～10월 정점""",큰 원인이었습니다. 그래서 외식비와 석유류 제품 가격 상승을 합치면 이 두 가격 상승이 전체 물가 상승의... 감소해서 유가 하락 되면 당연히 유류에 대한 소비는 증가해서 유류 낭비 요인이 되고요. 그다음에 국제... ,https://www.ytn.co.kr/_ln/0102_202208030730557708,https://n.news.naver.com/mnews/article/052/0001771946?sid=101,"Wed, 03 Aug 2022 07:30:00 +0900"
24,[오늘의 국제유가] 美中 경제 지표 부진 등 영향에 WTI 4% 이상 하락,"국제유가가 이처럼 하락한 원인은 미국, 중국, 유럽 등의 경제 지표가 부진한 가운데 원유 수요 감소가 우려됐기 때문으로 풀이된다. S&P 글로벌이 집계한 7월 미국 제조업 구매관리자지수(PMI) 확정치는 52.2로 2년... ",https://www.nbntv.co.kr/news/articleView.html?idxno=985845,https://www.nbntv.co.kr/news/articleView.html?idxno=985845,"Tue, 02 Aug 2022 07:46:00 +0900"
25,"[환율 정점 찍고 하락] 원화 강세, 한·미 금리역전 리스크 누를 수 있나",둔화되더라도 유가 하락으로 무역수지 적자가 축소될 경우 원화 강세 압력은 높아질 것으로 예상된다”고... 달러강세의 추가 원인으로는 유로존의 경기둔화를 꼽을 수 있다. 유럽 국가들의 경기둔화는 유로화의... ,https://www.ajunews.com/view/20220731162559686,https://www.ajunews.com/view/20220731162559686,"Sun, 31 Jul 2022 17:46:00 +0900"
26,7월 3주 주요 제조업 전망,"LCD 패널 가격 하락으로 디스플레이 업계가 감산을 추진한 게 원인으로 꼽힘. 제조사들이 공급 조절을 통해... 13$/bbl) ▷ 전망 - 7월 2주 국내, 국제 유가 모두 하락세. 5월 이후 치솟았던 국내 휘발유와 경유 가격도... ",http://www.laborplus.co.kr/news/articleView.html?idxno=29601,http://www.laborplus.co.kr/news/articleView.html?idxno=29601,"Wed, 20 Jul 2022 12:43:00 +0900"
27,[성공예감] 부동산 하락시 주식 시장은 어떻게 움직였나? - 김학균 신영증권 ...,"다만, 주식 시장은 전월 대비 변화율에 주목하기에 안정적일 수도 - 최근 유가 하락은 경기 둔화 우려와... 왜냐하면 주가가 떨어지는 것도 투자자들에게는 큰일이고 또 주가가 하락하면 주가를 끌어내린 원인이 있을... ",https://news.kbs.co.kr/news/view.do?ncd=5512793&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011304810?sid=101,"Tue, 19 Jul 2022 14:25:00 +0900"
28,뉴욕 증시 상승 마감·나스닥 0.21%↑…미 경제 지표는 혼조 [모닝브리핑],미국 중앙은행은 전날 7월 연방공개시장위원회(FOMC) 정례회의 의사록을 통해 인플레이션 억제를 위해... 국제 유가 하락에 대해 과도한 경기 침체 우려가 원인이라고 지목했습니다. 지난 3월 배럴당 147달러까지... ,https://www.hankyung.com/economy/article/2022081933577,https://n.news.naver.com/mnews/article/015/0004738622?sid=101,"Fri, 19 Aug 2022 06:43:00 +0900"
29,7월 소비자물가 상승세 계속…지난해 같은 기간보다 6.3%↑,7월 전기와 가스요금 등의 인상도 물가 상승을 이끈 한 원인으로 지목됐다. 7월 취업자는 2천847만5천명으로... 국제유가 하락 등의 영향으로 하락하고 있다. 한편 올해 7월 전국 주택 매매가격은 지난 6월보다 0.08... ,http://www.inews24.com/view/1511576,https://n.news.naver.com/mnews/article/031/0000692663?sid=101,"Fri, 19 Aug 2022 10:01:00 +0900"
30,출렁이는 국제 유가에 상승·하락 베팅 ETF 둘 다 뭉칫돈 빠졌다,7월 소비 판매도 시장 전망치(5%) 절반 수준인 2.7%로 나타났다. 중국의 정유 제품 생산량이 지난 2020년 3월 수준으로 돌아간 것도 국제 유가 하락의 원인으로 지목된다. 최근 중국의 정유 제품 생산은 하루 1253만... ,https://www.etoday.co.kr/news/view/2164350,https://www.etoday.co.kr/news/view/2164350,"Wed, 17 Aug 2022 14:44:00 +0900"
31,하이트진로 화물기사들은 왜 빌딩 옥상에 몸을 묶었나,‘2008년 유가 하락으로 8.8% 삭감된 운임이 아직까지 제자리걸음’이라는 게 기사들의 주장이다. 지난해는... ‘진짜 사장’도 정부도 보이지 않는다 파업 장기화의 가장 큰 원인은 원청인 하이트진로의 ‘책임 회피’라는... ,https://www.khan.co.kr/national/national-general/article/202208181648021,https://n.news.naver.com/mnews/article/032/0003167408?sid=102,"Thu, 18 Aug 2022 16:50:00 +0900"
32,"[생생경제] 중국 최악 폭염에 '계획 정전', 1만6천여 곳 기업 타격 우려","최근에 이제 IMF가 7월에 세계 전망을 발표를 하면서 세계 경제 성장률도 많이 낮췄고, 우리나라는 올해 한 2.5... ◇ 김영민> 지금 유가 하락의 원인까지 좀 짚어봤습니다. 저희 1부에서는 이야기 여기까지 듣도록 하고요.... ",https://www.ytn.co.kr/_ln/0102_202208181647126655,https://n.news.naver.com/mnews/article/052/0001778390?sid=101,"Thu, 18 Aug 2022 16:47:00 +0900"
33,"하이트진로 파업, 사측 받아쓰고 원인 외면해선 문제 해결 못한다","이들은 매일노동뉴스, 경인일보, 오마이뉴스 등에 '하이트진로는 2008년 유가하락을 이유로 운임을 8.8... 뿐만 아니라 수양물류 소속의 경우 ""이천과 인천 1회 왕복 시 운임(24t 기준)은 30만 원인데, 타 업체는 40만5천원을... ",http://www.mediatoday.co.kr/news/articleView.html?idxno=305421,https://n.news.naver.com/mnews/article/006/0000114314?sid=110,"Wed, 17 Aug 2022 13:01:00 +0900"
34,美유통주 '재고와의 전쟁'서 상처…천원숍 주가만 신났다 [월가월부],오히려 미국 유통 산업 전체에 걸쳐 이익을 감소시키는 원인이 되고 있다. 최근 유통 기업들이 보유한... 미국 상무부에 따르면 7월 미국 소매판매는 전월과 동일하게 집계됐다. 유가가 하락해 주유소 매출이 줄어들고... ,http://news.mk.co.kr/newsRead.php?no=732491&year=2022,https://n.news.naver.com/mnews/article/009/0005006061?sid=101,"Thu, 18 Aug 2022 17:30:00 +0900"
35,"美 7월 소매판매, 전월과 동일… 휘발유·자동차 돈 아껴","국제 유가가 안정되면서 휘발유 가격이 내려가고, 소비자들의 자동차 구매가 급감한 것이 주요 원인으로... 시장에서는 최근 유가 하락 등에 힘입어 소비자 물가 상승률이 다소 진정되긴 했지만, 미국의 소비자들이... ",https://biz.chosun.com/international/international_economy/2022/08/18/TX7BE5QRORAR3K3X6JPQWQ6BYA/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000834890?sid=104,"Thu, 18 Aug 2022 08:17:00 +0900"
36,"하이트진로 파업, 이렇게 보도하면 해결 못한다","이들은 매일노동뉴스, 경인일보, 오마이뉴스 등에 '하이트진로는 2008년 유가하락을 이유로 운임을 8.8... 뿐만 아니라 수양물류 소속의 경우 ""이천과 인천 1회 왕복 시 운임(24t 기준)은 30만 원인데, 타 업체는 40만5천 원을... ",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002858044&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002363174?sid=102,"Wed, 17 Aug 2022 11:07:00 +0900"
37,"""항공업계 하반기 호재 더 많다""…항공주 다시 날개다나",◆ 7월 국제 여객 전년 대비 533%↑ 이들 종목의 주가가 상승곡선을 그리고 있는 데는 최근 국제 유가 하락이 주요 원인으로 꼽힌다. 우크라이나 전쟁으로 인해 한 때 140달러에 육박했던 국제 유가가 안정세를 보이고... ,http://news.mk.co.kr/newsRead.php?no=728232&year=2022,https://n.news.naver.com/mnews/article/009/0005005524?sid=101,"Wed, 17 Aug 2022 16:26:00 +0900"
38,"하이트진로 파업, 사측 [받아쓰기]로는 해결 못한다","이들은 매일노동뉴스, 경인일보, 오마이뉴스 등에 ‘하이트진로는 2008년 유가하락을 이유로 운임을 8.8... 뿐만 아니라 수양물류 소속의 경우 “이천과 인천 1회 왕복 시 운임(24t 기준)은 30만원인데, 타 업체는 40만5천원을... ",https://slownews.kr/86783,https://slownews.kr/86783,"Thu, 18 Aug 2022 19:16:00 +0900"
39,[글로벌 비즈 브리핑] 美 전기차 세금혜택 올해 21종 혜택...韓차 모두 제외 ,"주요 원인으로 분석됩니다. 상무부는 주유소 매출이 전월보다 1.8%, 자동차와 부품 대리점 매출은 전월보다... 최근 유가 하락 등에 힘입어 소비자 물가 상승률이 살짝 꺾이기는 했지만, 미국의 소비자들이 여전히 높은... ",https://biz.sbs.co.kr/article_hub/20000076696?division=NAVER,https://n.news.naver.com/mnews/article/374/0000299237?sid=101,"Thu, 18 Aug 2022 04:04:00 +0900"
40,"[생생경제] 중국 최악 폭염에 '계획 정전', 1만6천여 곳 기업 타격 우려","최근에 이제 IMF가 7월에 세계 전망을 발표를 하면서 세계 경제 성장률도 많이 낮췄고, 우리나라는 올해 한 2.5... ◇ 김영민> 지금 유가 하락의 원인까지 좀 짚어봤습니다. 저희 1부에서는 이야기 여기까지 듣도록 하고요.... ",https://radio.ytn.co.kr/program/?f=2&id=84611&s_mcd=0206&s_hcd=15,https://radio.ytn.co.kr/program/?f=2&id=84611&s_mcd=0206&s_hcd=15,"Thu, 18 Aug 2022 17:02:00 +0900"
41,"글로벌 인플레 정점 관측에도…美연준, 통화긴축 ‘매파 행보’ 고수","6% 포인트 올랐지만, 7월에는 6.3%로 6월보다 0.3% 포인트 상승했다. CPI 수치가 오르면서 상승 속도까지 강화된 곳은 네덜란드와 헝가리 등 2개국이다. 글로벌 인플레이션 둔화세는 유가 하락이 주효했다. 지난 12일... ",https://www.seoul.co.kr/news/newsView.php?id=20220816006013&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003294627?sid=104,"Tue, 16 Aug 2022 05:03:00 +0900"
42,대전·세종·충남 휘발유·경유 가격 안정세... 국제유가 하락 등 요인 하향세,국제유가 하락이 주요 원인으로 분석된다. 국제유가는 인플레이션과 각국의 금리 인상에 따른 경기침체 우려도 최근 크게 주저앉은 상황이다. 휘발유(92RON)는 6월 10일 155.73 달러로 최고점을 기록한 뒤 7월 15일... ,http://www.joongdo.co.kr/web/view.php?key=20220718010004937,http://www.joongdo.co.kr/web/view.php?key=20220718010004937,"Mon, 18 Jul 2022 16:48:00 +0900"
43,"휘발유·경유 가격, 2주 연속 하락… 유류세 인하 및 국제유가 하락 영향",지난 1일부터 시행된 유류세 인하 폭 확대와 국제유가 하락세가 가격에 본격적으로 반영되고 있는 영향으로 풀이된다. 16일 한국석유공사 유가정보서비스 오피넷에 따르면 7월 둘째 주 주유소 휘발유... ,http://moneys.mt.co.kr/news/mwView.php?no=2022071516223142426,https://n.news.naver.com/mnews/article/417/0000833080?sid=101,"Sat, 16 Jul 2022 06:00:00 +0900"
44,상승세 꺾인 국제유가… 기름값 하락 시작되나,서부 텍사스산 원유(WTI)의 7월 둘째 주(11일~15일) 선물 가격 평균은 배럴당 97.92달러를 기록했다. 이는... 국제유가 하락의 원인으로 꼽힌다. 이런 영향으로 국제에너지기구는 올해 석유 수요 전망치를 종전보다 하루... ,http://www.dt.co.kr/contents.html?article_no=2022071702109932049001&ref=naver,https://n.news.naver.com/mnews/article/029/0002744264?sid=101,"Sun, 17 Jul 2022 13:30:00 +0900"
45,경윳값 2087원대 진입...7월 유가 하락세 지속,전일 대비 0.76원 ↓ 경윳값이 2087원대까지 떨어지면서 7월 유가 하락세가 지속되고 있다. 당분간... 석유제품 수요 위축도 유가 하락의 원인으로 보인다. 신종 코로나 바이러스 감염증(코로나19) 오미크론 하위... ,http://www.fntimes.com/html/view.php?ud=20220718083858839799ebb03838_18,http://www.fntimes.com/html/view.php?ud=20220718083858839799ebb03838_18,"Mon, 18 Jul 2022 08:40:00 +0900"
46,유가하락에 물가정점 가능성↑…반등 기회 다가오는 코스피,"그러면서 ""41년 만에 가장 높은 물가지표의 주된 원인은 에너지 가격이며, 최근 유가 하락세가 두드러지고... 가격 하락으로 7월 CPI의 상승률 둔화 가능성이 높아지기 전까지는 주식·채권시장의 변동성 장세를 전망하며... ",http://www.newsway.co.kr/news/view?tp=1&ud=2022071411460296113,http://www.newsway.co.kr/news/view?tp=1&ud=2022071411460296113,"Fri, 15 Jul 2022 06:22:00 +0900"
47,"[마켓PRO] ""섣부른 낙관론, 시장 역학관계는 변하지 않았다""",국제유가와 주요 원자재 가격이 하락하며 기대인플레이션도 동반 하락했다. 연준의 공격적 금리인상으로 시장이 실물경기지표를 휠씬 앞서 경기침체 리스크를 본격 반영하기 시작했던 것이다. 7월 들어 시장은 한단계 더... ,https://www.hankyung.com/finance/article/202208129248i,https://n.news.naver.com/mnews/article/015/0004736301?sid=101,"Fri, 12 Aug 2022 14:02:00 +0900"
48,"첫차, 7월 중고차 시세 하락 전망...고유가·금리인상에 소비 심리 위축",하락세를 그릴 전망이다. 물가 상승과 고유가 상황 장기전으로 인한 중고차 소비 심리 위축이 그 원인으... 2%로 크게 하락하면서 평균 150만 원 이상 떨어져 7월에는 최저 2139만 원부터 구매가 가능하다. 현대차... ,http://www.consumernews.co.kr/news/articleView.html?idxno=653239,http://www.consumernews.co.kr/news/articleView.html?idxno=653239,"Mon, 04 Jul 2022 09:38:00 +0900"
49,경기 침체 우려에 유가 하락?… 신한금융투자 “4분기에 평균 90달러로 내릴 ...,신한금융투자(대표 이영창‧김상태)가 최근 유가 하락에 관한 분석을 내놨다. 공급 우위를 가져가는... 7일 ‘유가 급락 이후의 단기 방향성 점검’ 리포트(Report‧보고서)를 통해 유가 급락 원인을 ‘공급 우위... ,http://www.fntimes.com/html/view.php?ud=20220708161947629249a1ae63_18,http://www.fntimes.com/html/view.php?ud=20220708161947629249a1ae63_18,"Fri, 08 Jul 2022 16:40:00 +0900"
50,中경기·美제조업 둔화에도 증시상승 이유…①모로가도 연착륙 기대 [김영필의...,②유가하락=인플레 도움 ③8월 CPI 좋을 것 낙관론 ④주요국 경제 둔화에 따른 강달러 우선 중국 지표를 간단하게 알아보죠. 7월 중국 산업생산이 전년 대비 3.8% 증가하는데 그쳤는데요. 시장 예상치(4.6%)를 밑돌았고... ,https://www.sedaily.com/NewsView/269TJ577JJ,https://n.news.naver.com/mnews/article/011/0004087715?sid=101,"Tue, 16 Aug 2022 06:15:00 +0900"
51,"백악관 국제유가 ""크게 떨어질 것"" 사우디 증산합의 ""여전히 유효""",국제유가 하락의 원인이다. 국제에너지기구(IEA)와 석유수출국기구(OPEC) 등 석유 관련 국제기구들은 최근... 페드워치에 나타난 연준의 7월 금리 0.75%포인트 인상할 가능성은 70%이다. 1.00%포인트 인상 가능성은 30... ,http://www.g-enews.com/ko-kr/news/article/news_all/2022071907183581564a01bf698f_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2022071907183581564a01bf698f_1/article.html,"Tue, 19 Jul 2022 07:36:00 +0900"
52,"하이트진로 화물노동자 ""일할수록 적자""라는데 언론보도는","이들은 매일노동뉴스, 경인일보, 오마이뉴스 등에 '하이트진로는 2008년 유가하락을 이유로 운임을 8.8... 뿐만 아니라 수양물류 소속의 경우 ""이천과 인천 1회 왕복 시 운임(24t 기준)은 30만 원인데, 타 업체는 40만 5천... ",http://www.mediaus.co.kr/news/articleView.html?idxno=301055,http://www.mediaus.co.kr/news/articleView.html?idxno=301055,"Wed, 17 Aug 2022 12:30:00 +0900"
53,"""주유소 기름값 2000원 밑으로 간다""...유가 한달새 20%↓","52달러) 하락한 수준으로, 지난 12일(95.84달러)부터 100달러 선을 밑돌고 있다. 국제유가가 하락한 원인으... 이달 들어 국내 휘발유·경유 가격이 하락세를 보이는 것은 국제유가 하락세와 7월부터 적용된 정부의... ",http://news.mt.co.kr/mtview.php?no=2022071813163527620,https://n.news.naver.com/mnews/article/008/0004772179?sid=101,"Mon, 18 Jul 2022 16:09:00 +0900"
54,상승세 꺾인 국제유가에 기름 값 진정될까,"국제유가뿐만 아니라 정유회사의 수익 지표로 인식되는 정제마진 역시 하락하면서, 국제유가와 정제마진... 71원 하락했다. 같은 기준으로 이날 경유 평균 가격은 전날보다 L당 3.07원 내린 2089.21원인 것으로 집계됐다.... ",https://economist.co.kr/2022/07/17/industry/normal/20220717152319637.html,https://n.news.naver.com/mnews/article/243/0000028829?sid=101,"Sun, 17 Jul 2022 15:24:00 +0900"
